X,Bottom.Temp.Fall,Bottom.Temp.Spring,Bottom.Temp.Summer,Bottom.Temp.Winter,Salinity.Fall,Salinity.Spring,Salinity.Summer,Salinity.Winter,SSH.Fall,SSH.Spring,SSH.Summer,SSH.Winter,SST.Fall,SST.Spring,SST.Summer,SST.Winter,ChlGlob50.Fall,ChlGlob50.Spring,ChlGlob50.Summer,ChlGlob50.Winter,ChlModis15.Fall,ChlModis15.Spring,ChlModis15.Summer,ChlModis15.Winter,ChlModis50.Fall,ChlModis50.Spring,ChlModis50.Summer,ChlModis50.Winter,,,,,,,,,,,,,,,,,,
2003,-0.0332083610187755,-0.389134527287516,-2.09422922788149,-0.73192936151272,-0.340184664250008,-1.23600711087303,-0.820841666144196,-0.703918957025298,-0.0294641543134449,0.0126371904708982,-0.0605444820153868,-0.027509183122797,-0.0728437093308074,0.108239890626997,-0.937765150513309,-0.822563146371781,0.0301491647537391,0.100819967125607,0.0964816122535863,0.0666212163282708,0.0884935762770186,0.547187926722193,0.320571408818466,0.00661794607695558,0.0522267904329903,0.112684819959234,0.11150139824153,0.0124425927643058,,,,,,,,,,,,,,,,,,
2004,-0.15612984972735,-0.208552392855294,-0.48848359942412,-0.421009785186874,-0.55193333321235,0.263863271106754,-0.0752783213646496,-0.267739456559891,-0.0421071246699107,-0.0773292184413492,-0.0339294403127623,-0.0312270782563704,-0.327677445152341,-0.219991854107326,-0.585586147327577,-0.474065024352721,0.0449711110691399,-0.0220191307121246,0.023898430747465,0.0221942088251707,0.526414559222573,-0.0903086938245633,0.0179721188048571,0.11158845115473,0.0857944571496822,-0.00399623311225338,0.0120071597529725,0.0378859069722767,,,,,,,,,,,,,,,,,,
2005,-0.40262545319432,-0.512965958373444,0.403312671919594,-0.426135823563367,-0.403398263340092,-0.452164718903167,-1.00047125782953,-0.123690020636701,-0.0394377046748773,0.00343558387323087,0.00404854856474669,0.0183688035063973,-0.521676954966889,-1.10624047353309,0.371818238200569,-0.707947165745482,0.0597503224923542,0.00904287084181064,-0.0121659265778828,0.00752850737580836,0.106121185945584,0.101407487213236,0.0558242343214591,0.180046454906141,0.038198401537766,0.0495720403797224,-0.0189232472236875,0.0806067819293679,,,,,,,,,,,,,,,,,,
2006,-0.463336213032767,-0.233344291297887,-0.63827808896188,-0.275627431280342,0.124884703054484,0.0509455149229227,-0.105407597505283,-0.354086804265816,-0.0346895479710123,-0.00983413307335335,-0.0545445162296278,-0.029366098032531,-0.309490539813909,-0.434337784981326,-0.0483521580141681,-0.922207416872376,0.000499132268886291,-0.00658154743958153,-0.00919143373368469,0.0684318762216153,-0.146374828637749,-0.0218135600478214,-0.0834364454828071,-0.103026460633451,-0.0217565777978311,0.00402494238047026,-0.00923405239261193,-0.029475132698641,,,,,,,,,,,,,,,,,,
2007,-0.0277321954384738,0.364142990264783,0.113598903038282,0.337127348771618,0.348415731120843,0.292232416150175,0.134794528434562,0.171908257742344,-0.0322973659923438,0.0242719903224728,0.00547512074683159,-0.0447510594208814,0.158912280069833,-0.388796405274397,0.283871091022598,0.303147212293483,-0.0251156648731369,-0.0306448429098722,-0.0375282323449472,-0.0236975116593554,-0.0685463406564751,-0.0758326753334474,-0.0615479314931537,-0.129791950334716,-0.0434709480724164,-0.0505242865932424,-0.0581693874000984,0.0630678103171055,,,,,,,,,,,,,,,,,,
2008,-0.776792604211538,-0.126992028149232,-0.352549572792471,-0.0403738447417498,0.0281873557926536,0.136468229872006,0.063551713274939,0.379567458300118,-0.0176501280043428,-0.0325229103132819,0.0011202362713705,-0.0392506569105428,-1.20987125508397,-0.237325645379595,-0.691797631285325,0.0569490920247899,0.0227976239890004,-0.0220720558084669,-0.00308379397975464,0.0660050625896659,-0.0309172018014721,-0.119881636541803,0.061765283276461,0.0163456301182496,-0.00715493847450521,0.00303782097995281,-0.00377308853489804,0.0835597039014101,,,,,,,,,,,,,,,,,,
2009,0.287267813178726,-0.458990469004897,-0.463448334667845,-0.885983980557283,-0.145665134733699,-0.27057389823453,-0.0482031127248458,0.0815120513094264,0.0517969331103079,0.000953693814476422,0.0393809253493869,-0.0851201949733461,0.301730456429026,-0.328573041389696,-0.268401088646188,-1.09385702838345,-0.00508338659917852,0.0527382900821666,-0.001851293392338,0.0432255431703171,-0.13288589226761,0.0971392292134562,-0.0342788007389809,0.304467435062189,-0.0427242257970447,0.0735768607531379,0.0062304671739556,0.0724327591879339,,,,,,,,,,,,,,,,,,
2010,-0.523379525021205,-0.527913481927309,-0.576875642431975,-0.932552270323209,0.128394670297908,-0.114788799030094,0.30530615095448,-0.390551257049558,-0.0668725361615085,-0.0445192463461888,-0.004955609057535,0.0147239871555325,-0.839645438151647,-0.139156189812,0.289898393396595,-1.88414084799004,0.0302092386400536,0.0403243580106573,-0.0107165561515658,0.100344518021543,-0.0735067304498793,0.118408692019486,-0.0741990368211493,-0.187785252830926,-0.00648160693096159,0.0873950499329937,-0.00770237736040499,0.0669096665533474,,,,,,,,,,,,,,,,,,
2011,-0.612534810495906,-0.469794453896435,0.0195633299414021,-1.18359823752958,0.311442354692532,-0.182183179906948,0.183193037790952,-0.117312877200645,-0.0177907825238834,-0.0130892514497246,0.0299834920323988,-0.0548082775610362,-0.45498870740635,0.0936183651004463,0.102814121157972,-1.4727042281027,-0.011540533597815,-0.00390098720163106,-0.0171766034945754,0.0494920325366151,-0.184452272134316,-0.152694311306194,-0.0335779006677024,-0.266648844889683,-0.0254625708173688,0.0522593966658626,-0.0146506342164627,0.0467300268537803,,,,,,,,,,,,,,,,,,
2012,-0.836060960256698,0.391931323557769,-1.53027144308262,-0.0149432753257327,0.487405115149951,0.723202690893753,0.187075946733289,0.631102853109267,0.0058637602811053,0.0777979709277478,-0.0264235823721178,0.0117919329836282,-0.424789514998918,0.106506555688084,-0.468692987949486,0.413341415042918,0.0105774870591772,-0.0455622412275021,0.0079354939956417,0.00351333268517494,-0.059756141182203,-0.227829379028057,0.026349136328033,-0.182974646700534,0.0290989438106893,-0.0558110599471613,0.00930350253105371,-0.0320638926480393,,,,,,,,,,,,,,,,,,
2013,-0.206774263061453,-0.882260321669882,-0.742460420055794,-0.0818828855979316,0.0889267104164548,-0.347206065071425,-0.354498475428593,0.468769044023214,-0.00528258826166102,0.00931309947317207,-0.013849934567674,-0.00137338283244293,-0.0445694204639336,-0.541731652557938,-0.516150126591164,-0.0608155929356266,-0.00379412620357476,-0.0246259406398535,0.00416721932541733,-0.026657965697809,-0.0929407512070102,-0.00751227490311164,0.0428967671505449,-0.176513960372969,-0.0204369235742279,-0.020872280032533,0.00172716441496116,-0.0725819095379903,,,,,,,,,,,,,,,,,,
2014,-0.204148449352925,0.318969162221145,0.790324177671499,0.118788709117146,-0.038080531110567,-0.648597048989177,-0.256578374579906,0.0424947698065664,0.052680675215994,0.0341567189192153,0.0569467142315551,0.0858931300308885,-0.239002231163247,0.0353038169843764,0.212983872845688,0.103731095768561,-0.00043162889753969,-0.0276198420245099,-0.0328761325978871,-0.0541902485461197,-0.23265289521356,-0.0306780221957604,-0.118686608470626,-0.0950996832290376,-0.0217172916132295,-0.0356897182370624,-0.0489942518517843,-0.0841017653491958,,,,,,,,,,,,,,,,,,
2015,0.823937334894101,0.104254682004285,-0.365016447392052,0.264733097791723,-0.471090099281191,-0.558846799922068,0.602949323056957,-0.428800306720754,0.0959024619717731,0.0337419981902054,0.0239751380904228,0.0651816390503982,0.811392271310934,0.54466976750962,0.0756300801025992,0.0686668330197603,0.0146667679837453,-0.0489387633869822,-0.000331355346401704,-0.0697999680997222,0.263501697614505,-0.134792507836778,-0.0884698167265106,0.468676800395326,0.0317088772821198,-0.0796491646909444,0.00635306540292523,0.0805987671606944,,,,,,,,,,,,,,,,,,
2016,0.685828843846744,0.713326300934031,0.605756286079434,0.656937270189378,0.120731210451283,-0.0448680125819655,0.415887605478704,-0.608574497964042,0.0961278846526057,0.0653201822607243,-0.0049413469793041,0.0655182219743932,0.489061277705566,0.497831977899321,0.646465895866594,0.776531545172987,0.000421726042920694,-0.0123972237865671,0.0326744688700285,0.0395390637773283,0.055476819674238,0.122915770508324,-0.00563969193586436,0.00193736116559148,0.0116823324864853,-0.00560287950528001,0.0230260036758533,0.028598916978942,,,,,,,,,,,,,,,,,,
2017,0.160114137455192,0.686452091866258,0.52512335602199,0.882450350828241,0.081255932812573,0.386683305275711,0.33692490439419,0.234729718193708,0.045252324089243,0.0248450215575885,0.0425059622798326,0.0176907386148703,0.23387363559961,0.61994595315376,0.114801062005617,1.21381501877343,0.00637425752718495,0.0204791672756749,0.0105302920362489,-0.00534499453983351,0.14559125561636,-0.0368953065910843,0.0399964104291021,-0.155345586526974,0.022342983334997,0.0010592143141538,-0.000377078712349981,-0.0413821152052502,,,,,,,,,,,,,,,,,,
2018,0.477666116902585,-0.421784655109914,0.236610849543597,-0.0572009773416669,-0.464948287446478,0.331453612868522,0.0687452558281309,0.537352669778093,0.0469249102841147,-0.0215033160679584,0.021374917752369,0.0312375338415016,0.578047334205546,0.0988450985555989,0.387515858536704,0.0532849817431696,0.0520703979283147,0.00838777788486313,0.023756991770765,-0.0239325800718827,0.417359231580304,-0.107525510070422,0.0762888006885939,0.582252212455982,0.0276666204067992,-0.00269712277691331,0.0218713705862129,0.00267256110153754,,,,,,,,,,,,,,,,,,
2019,0.418441826663126,0.839653650892528,1.40907797959326,0.685534682610793,0.604638920483329,0.0347092995471117,0.327490057971712,-0.659879904447598,0.0903854070139722,0.0602738057142905,0.105722911648959,0.111357753161677,0.442910110655796,0.768930129012242,0.467228711649509,0.672665020641853,-0.0242467695934421,-0.00984615699275557,-0.00593096958440052,-0.0296080828187992,-0.148421096161014,-0.0250475334260472,-0.0404749332538854,-0.0142853948081958,-0.0355385443160654,-0.0190557826580382,-0.0131828683124083,-0.0446411694677138,,,,,,,,,,,,,,,,,,
2020,1.51065545470304,1.24561373683668,2.11884678069027,1.05443550382125,0.113024120943418,0.0362443370986733,-0.0573687030096991,-0.0221825157374964,0.0498349173352385,0.0320092304145258,0.0298414367458468,0.0119770931183157,0.848570398826308,0.513073333039788,0.799436219641018,1.52406165114342,-0.0331875884128419,0.0206663122223722,0.0149314871242493,-0.0516854239958958,-0.00700092463864822,0.140364257356188,0.0205135158726498,0.225417149533788,-0.0366425873404076,-0.0134839180503884,-0.00899901559829504,-0.0455917104074038,,,,,,,,,,,,,,,,,,
2021,0.980393491005221,0.943808228983979,1.68464254351713,0.903309374758711,-0.366188495219606,-0.104355169595191,0.0396467218072376,-0.449184717334519,-0.0142842586016462,-0.0205849476677221,-0.0226785954558781,0.0633616908220974,0.714943544546307,0.159042572942873,0.182116192824724,0.443002683390601,-0.0167833087754853,-0.0287872668097789,-0.00685430457141714,-0.0229730459099505,-0.247006210614765,0.0891778160988143,-0.0199883891821446,-0.347239279464674,-0.0104062105198667,-0.0526092594973613,-0.0147441251298172,-0.117581082063529,,,,,,,,,,,,,,,,,,
