"Latitude","Year","Season","AvgUp","Anomaly"
"30-31",2001,"Winter",0.255310329,0.0616336313952381
"30-31",2002,"Winter",0.254423298386667,0.0607466007819047
"30-31",2003,"Winter",0.25462422156,0.0609475239552381
"30-31",2004,"Winter",0.252733568813333,0.0590568712085714
"30-31",2005,"Winter",0.242910005026667,0.0492333074219048
"30-31",2006,"Winter",0.227460183093333,0.0337834854885714
"30-31",2007,"Winter",0.209862143826667,0.0161854462219048
"30-31",2008,"Winter",0.191444946546667,-0.00223175105809525
"30-31",2009,"Winter",0.174438806786667,-0.0192378908180952
"30-31",2010,"Winter",0.156061588586667,-0.0376151090180953
"30-31",2011,"Winter",0.137319297893333,-0.0563573997114286
"30-31",2012,"Winter",0.118550940226667,-0.0751257573780953
"30-31",2013,"Winter",0.103185736693333,-0.0904909609114286
"30-31",2014,"Winter",0.0925007281866667,-0.101175969418095
"30-31",2015,"Winter",0.0882022434133333,-0.105474454191429
"30-31",2016,"Winter",0.0891560839733333,-0.104520613631429
"30-31",2017,"Winter",0.0934619976666667,-0.100214699938095
"30-31",2018,"Winter",0.0999032623866667,-0.0937734352180953
"30-31",2019,"Winter",0.105966015586667,-0.0877106820180952
"30-31",2020,"Winter",0.112656958493333,-0.0810197391114286
"31-32",1993,"Winter",0.32385231144,0.130086082279048
"31-32",1994,"Winter",0.32360203232,0.129835803159048
"31-32",1995,"Winter",0.319132227053333,0.125365997892381
"31-32",1996,"Winter",0.309268886653333,0.115502657492381
"31-32",1997,"Winter",0.29618411048,0.102417881319048
"31-32",1998,"Winter",0.281030144746667,0.0872639155857143
"31-32",1999,"Winter",0.264817869773333,0.071051640612381
"31-32",2000,"Winter",0.24527763752,0.0515114083590476
"31-32",2001,"Winter",0.22853215864,0.0347659294790476
"31-32",2002,"Winter",0.219331734813333,0.025565505652381
"31-32",2003,"Winter",0.21356057012,0.0197943409590476
"31-32",2004,"Winter",0.207254235866667,0.0134880067057143
"31-32",2005,"Winter",0.194345612186667,0.000579383025714281
"31-32",2006,"Winter",0.178491530346667,-0.0152746988142857
"31-32",2007,"Winter",0.1646439352,-0.0291222939609524
"31-32",2008,"Winter",0.15148238868,-0.0422838404809524
"31-32",2009,"Winter",0.141394595933333,-0.052371633227619
"31-32",2010,"Winter",0.131019754373333,-0.062746474787619
"31-32",2011,"Winter",0.11982354232,-0.0739426868409524
"31-32",2012,"Winter",0.11154641252,-0.0822198166409524
"31-32",2013,"Winter",0.109016884426667,-0.0847493447342857
"31-32",2014,"Winter",0.10976376772,-0.0840024614409524
"31-32",2015,"Winter",0.112741943853333,-0.081024285307619
"31-32",2016,"Winter",0.118268212706667,-0.0754980164542857
"31-32",2017,"Winter",0.126274442786667,-0.0674917863742857
"31-32",2018,"Winter",0.134922633333333,-0.058843595827619
"31-32",2019,"Winter",0.141722445653333,-0.052043783507619
"31-32",2020,"Winter",0.14815239504,-0.0456138341209524
"32-33",1993,"Winter",0.11383997664,0.0246259202687143
"32-33",1994,"Winter",0.117556469693333,0.0283424133220476
"32-33",1995,"Winter",0.118011851826667,0.028797795455381
"32-33",1996,"Winter",0.114304625053333,0.0250905686820476
"32-33",1997,"Winter",0.106778172373333,0.0175641160020476
"32-33",1998,"Winter",0.0996329032666667,0.010418846895381
"32-33",1999,"Winter",0.0936010200266667,0.00438696365538095
"32-33",2000,"Winter",0.0891062403866667,-0.00010781598461905
"32-33",2001,"Winter",0.0875915110533333,-0.00162254531795238
"32-33",2002,"Winter",0.0885536410266667,-0.000660415344619039
"32-33",2003,"Winter",0.0938645483426667,0.00465049197138095
"32-33",2004,"Winter",0.100216001853333,0.0110019454820476
"32-33",2005,"Winter",0.101289441026667,0.012075384655381
"32-33",2006,"Winter",0.0970797695333333,0.00786571316204762
"32-33",2007,"Winter",0.09121366624,0.00199960986871429
"32-33",2008,"Winter",0.08409504084,-0.00511901553128571
"32-33",2009,"Winter",0.07920327888,-0.0100107774912857
"32-33",2010,"Winter",0.07494553016,-0.0142685262112857
"32-33",2011,"Winter",0.0697769071333333,-0.0194371492379524
"32-33",2012,"Winter",0.0642729287333333,-0.0249411276379524
"32-33",2013,"Winter",0.0612119600133333,-0.0280020963579524
"32-33",2014,"Winter",0.06146863936,-0.0277454170112857
"32-33",2015,"Winter",0.0647404230666667,-0.024473633304619
"32-33",2016,"Winter",0.0705362194533333,-0.0186778369179524
"32-33",2017,"Winter",0.07962834492,-0.00958571145128571
"32-33",2018,"Winter",0.08831002236,-0.000904034011285706
"32-33",2019,"Winter",0.0930892880933333,0.00387523172204762
"32-33",2020,"Winter",0.09407515704,0.00486110066871429
"33-34",1993,"Winter",0.137703437693333,-0.0140374391283809
"33-34",1994,"Winter",0.155870976786667,0.00413009996495239
"33-34",1995,"Winter",0.16994207604,0.0182011992182857
"33-34",1996,"Winter",0.184207235973333,0.0324663591516191
"33-34",1997,"Winter",0.196312782173333,0.0445719053516191
"33-34",1998,"Winter",0.206679188333333,0.0549383115116191
"33-34",1999,"Winter",0.213648438933333,0.061907562111619
"33-34",2000,"Winter",0.220647711506667,0.0689068346849524
"33-34",2001,"Winter",0.229844290813333,0.078103413991619
"33-34",2002,"Winter",0.235244517853333,0.0835036410316191
"33-34",2003,"Winter",0.24706207864,0.0953212018182857
"33-34",2004,"Winter",0.25991632372,0.108175446898286
"33-34",2005,"Winter",0.2596771106,0.107936233778286
"33-34",2006,"Winter",0.24129078,0.0895499031782857
"33-34",2007,"Winter",0.208618955573333,0.0568780787516191
"33-34",2008,"Winter",0.169482387693333,0.017741510871619
"33-34",2009,"Winter",0.134623438173333,-0.0171174386483809
"33-34",2010,"Winter",0.109131314466667,-0.0426095623550476
"33-34",2011,"Winter",0.0921637157733333,-0.0595771610483809
"33-34",2012,"Winter",0.0748332173066667,-0.0769076595150476
"33-34",2013,"Winter",0.0571011801333333,-0.0946396966883809
"33-34",2014,"Winter",0.0417182511333333,-0.110022625688381
"33-34",2015,"Winter",0.0337247789066667,-0.118016097915048
"33-34",2016,"Winter",0.0377648664,-0.113976010421714
"33-34",2017,"Winter",0.05417001476,-0.0975708620617143
"33-34",2018,"Winter",0.07627479664,-0.0754660801817143
"33-34",2019,"Winter",0.0947871237413333,-0.0569537530803809
"33-34",2020,"Winter",0.10630356124,-0.0454373155817143
"34-35",1993,"Winter",0.245311074009259,0.0417609879580026
"34-35",1994,"Winter",0.274973130425926,0.0714230443746693
"34-35",1995,"Winter",0.290746072888889,0.0871959868376323
"34-35",1996,"Winter",0.292355856907407,0.0888057708561508
"34-35",1997,"Winter",0.288794722157407,0.0852446361061508
"34-35",1998,"Winter",0.289614091509259,0.0860640054580027
"34-35",1999,"Winter",0.295759665555556,0.0922095795042989
"34-35",2000,"Winter",0.304234049240741,0.100683963189484
"34-35",2001,"Winter",0.310417020972222,0.106866934920966
"34-35",2002,"Winter",0.310877987787037,0.10732790173578
"34-35",2003,"Winter",0.307062942972222,0.103512856920966
"34-35",2004,"Winter",0.300934886333333,0.0973848002820767
"34-35",2005,"Winter",0.291431856472222,0.0878817704209656
"34-35",2006,"Winter",0.278362772416667,0.0748126863654101
"34-35",2007,"Winter",0.258811110166667,0.0552610241154101
"34-35",2008,"Winter",0.2363436445,0.0327935584487434
"34-35",2009,"Winter",0.205476235574074,0.00192614952281747
"34-35",2010,"Winter",0.166649272259259,-0.0369008137919973
"34-35",2011,"Winter",0.12827094712963,-0.075279138921627
"34-35",2012,"Winter",0.0903588191574074,-0.113191266893849
"34-35",2013,"Winter",0.0640211724537037,-0.139528913597553
"34-35",2014,"Winter",0.0499949110648148,-0.153555174986442
"34-35",2015,"Winter",0.0486040193518519,-0.154946066699405
"34-35",2016,"Winter",0.0545184969814815,-0.149031589069775
"34-35",2017,"Winter",0.0602649141018519,-0.143285171949405
"34-35",2018,"Winter",0.0671279204444444,-0.136422165606812
"34-35",2019,"Winter",0.0810279117222222,-0.122522174329034
"34-35",2020,"Winter",0.10705690487963,-0.096493181171627
